% Model:              simple_interferometer _no_waveguide_for_nn.mph
% Version:            COMSOL 6.0.0.405
% Date:               Feb 14 2023, 13:18
% Dimension:          1
% Nodes:              1008
% Expressions:        1
% Description:        Line graph
% cln1x (m)               (emw.normE)^2
0.0024801239275062496     7907.6291578797545
0.0025529622367538203     8585.122902644502
0.002553068748903903      8585.862365927704
0.002553175261053999      8586.64228913908
0.0026260135703013963     8913.664635071398
0.002698851879536796      8919.505590192335
0.002698958391699348      8919.340086990334
0.002699064903861924      8919.205320921761
0.0027719032130969976     8695.161885180074
0.002844741522308583      8382.005880399793
0.002844848034495147      8381.568723832346
0.002844954546681752      8381.149325128072
0.002917792855892786      8130.745070266601
0.002990631165057614      8079.242408184387
0.002990737677290932      8079.336754692983
0.002990844189524333      8079.439106291191
0.0030636824986883075     8309.484279112356
0.003136520807760442      8837.259947701841
0.0031366273200848123     8838.18606691849
0.003136733832409356      8839.11492116167
0.0032095721414789995     9605.481422510375
0.003282410450370501      10492.538572702639
0.0032825169628661888     10493.830866897983
0.0032826234753622445     10495.121005729532
0.003355461784220661      11348.421544215636
0.0034283000924061856     12012.739434394221
0.0034284066055854656     12013.531804427637
0.0034285131187665324     12014.314086024076
0.0035013396448511126     12361.125783821355
0.0035741865652541213     12318.500814591052
0.0035742566845212084     12318.288448938381
0.0035743270914454853     12318.092353872367
0.003647159090059141      11874.543490970253
0.0037197990002379756     11087.537895114347
0.0037200757761242202     11084.066803929716
0.003720355008284614      11080.59653962787
0.003792932554047234      10045.910291902752
0.0038646796644807233     8904.558824235113
0.0038659202135597932     8884.472336545612
0.0038672083724982133     8863.65581718176
0.0039390927655233166     7724.209118673812
0.004008536795604992      6729.333689867227
0.004012339008138188      6678.417701082129
0.004016360572260486      6625.095708776177
0.0040851627747439875     5833.011483402601
0.0041464676550977235     5310.732327378069
0.004157035193832339      5236.774315805696
0.004168397250453596      5163.242519150935
0.004232462009431805      4892.491691463443
0.0042806335887450135     4831.675217152737
0.004299665963635069      4841.977717877873
0.004358966328190463      5007.433548023311
0.004381458945861295      5124.025512176717
0.004445947762229018      5635.173957454249
0.0044720252617323        5920.64757947813
0.004534131148767044      6798.544401940549
0.00456342280194998       7317.112685808256
0.004624204462992686      8617.586203840825
0.004654146527565465      9378.438079599153
0.0047144076352004325     11146.883918341126
0.004744522647077113      12155.987928639115
0.004804545698664817      14392.113542438825
0.004834655260821771      15627.850550422643
0.004894748497297008      18274.286716741568
0.004924877065542094      19685.529402678065
0.004984907657494399      22599.03795898751
0.005015035819062468      24099.281551594766
0.005075015294512923      27086.931107147222
0.0051051464109719506     28570.283250009485
0.005165111712418211      31418.00889249443
0.005195244748067332      32777.372121814944
0.005255203029795919      35287.64055312225
0.005285337080764044      36435.710920793164
0.005345293272248279      38466.952426309865
0.005375427498375234      39352.67805446208
0.005435383315476574      40844.32388357527
0.00546551754741083       41460.524073080174
0.005525473383937014      42438.43644363159
0.005555607683722671      42818.70278140009
0.005615563504171139      43379.95804847007
0.005645697825449644      43586.21432025071
0.0057056536613394725     43868.39112274787
0.005735787912861733      43973.05195261939
0.005795743690928902      44117.40945675874
0.005825877941515043      44185.43128603853
0.00588583371085441       44304.669482514204
0.005915968041543649      44380.52020976692
0.005975923820623844      44539.831520073865
0.00600605819187138       44642.619652709574
0.006066013974300623      44858.20548208813
0.006096148297973496      44985.521221714225
0.006156104060917204      45239.13281502976
0.006186238333472701      45377.45747845304
0.006246194085486847      45640.68961974442
0.006276328403799651      45778.38790884931
0.006336284183647085      46037.971124598436
0.006366418556953418      46176.46818317344
0.006426374388591083      46452.405992256754
0.0064565087400194135     46612.22900881833
0.006516464691939863      46963.915884854
0.006546598985397188      47184.36488974758
0.006606555234614429      47704.42831218962
0.006636689509088391      48037.912894688234
0.006696646075662532      48837.63232889276
0.006726780331806841      49341.30250377304
0.006786736212193457      50533.522107436744
0.006816870469631616      51261.18102656741
0.006876826594916386      52946.16255155109
0.006906960854741391      53942.5566850978
0.006966920155927744      56199.35467683577
0.006997053946127709      57497.25441597089
0.007057021131806677      60379.77028270897
0.007087151189529076      61998.56628419045
0.007147141851091499      65533.4898891996
0.007177250675511686      67476.78674738065
0.007237304469870233      71659.92382582999
0.007267355704335253      73911.23352361353
0.007327512793041065      78697.31725019458
0.007357475566960311      81216.1516079787
0.0074177495026726235     86504.38817306203
0.0074476470242858025     89225.67079380022
0.007508043330765879      94850.89957834902
0.007537932669851057      97681.4911976149
0.007598467739878524      103413.87214963815
0.0076283392903805525     106224.7069086865
0.007688948590725619      111772.34603411904
0.007718742371802777      114409.18456694976
0.007779124657278688      119435.76849506954
0.007808831903006484      121747.10089215085
0.007869135180525098      125973.23904247508
0.00789901372603869       127840.77645999235
0.007958857677610325      131007.35055417853
0.007989618488841986      132352.17128298862
0.008048862552342433      134310.14701175084
0.008079818122761909      135026.44178791356
0.00813976876197229       135762.43665059438
0.008169647617670436      135838.63811936346
0.008231892092926383      135363.63330187756
0.00825999890069282       134903.53924982945
0.00832025943534548       133421.49166017334
0.008348048961649684      132544.82182083718
0.008406721522144067      130340.36628268019
0.00844316232466294       128772.91839544497
0.008500720858886547      126069.91375398698
0.008523334507448438      124952.6651145641
0.008584008618236716      121863.36658409993
0.008602270412943317      120928.29883759165
0.00866516941479828       117718.63501348416
0.008682721498668382      116851.96115995641
0.00874535845025164       113866.0089791756
0.008775768187339552      112528.56959974686
0.008829548893509105      110363.8454672557
0.008852884498557305      109535.8314595595
0.008901471757158268      108012.8742686767
0.008933282290859098      107206.04863523635
0.008962197816663011      106608.35008228672
0.009008451184108122      105933.64076074849
0.009019806024972401      105828.61543075519
0.00906036522850974       105638.37913697623
0.009106813256364789      105799.5921502457
0.009128265465923154      106028.45591026712
0.00917808185514171       106907.26606058923
0.009194869715689996      107324.4352111411
0.009202458720108         107541.20407388256
0.00926378279232742       109650.06059895836
0.009313154425239518      111922.77434714437
0.009332561437745045      112951.86921479045
0.009368044380455404      115042.0268054735
0.009398840005995395      117049.62027278305
0.009415126988309258      118187.66413417754
0.009457215753192406      121341.93624718876
0.009501977545950398      125023.17821359092
0.009520475760824057      126637.6937084626
0.009537775571082681      128189.84389957778
0.009592466977240293      133356.040618676
0.009644805263909206      138604.04946055706
0.009659815153777748      140136.24252286128
0.00968379287532505       142650.5706711439
0.009727154102635895      147264.3519296963
0.009756566342409161      150420.83776342537
0.009794856423960916      154543.24439488858
0.009848781900550685      160338.64198999267
0.009863065445411443      161856.90007170528
0.009873941802555956      163008.43282341902
0.009931493420765831      168963.955894313
0.009998403261074859      175554.16758427123
0.009999982325294799      175703.2111668756
0.01000179098202045       175879.42566138567
0.010068355831933083      181924.0353684315
0.010129570980292024      186979.5596167654
0.01013626750946731       187502.42373286936
0.01014296630202547       188037.32544536534
0.010203818788944979      192422.23414931167
0.010266053748353227      196364.0000680499
0.01027126787891753       196671.1640134534
0.01027619191802441       196969.43651910976
0.010338495237889194      200277.47449523953
0.010404376009724043      203251.07608551445
0.01040474514116325       203266.7799322337
0.010405155594229006      203284.37858204934
0.010470984064301596      205756.5704216596
0.010529450036738781      207629.19323849282
0.01053706656429889       207852.1868718471
0.010545739635486951      208111.61182633488
0.01060300928488428       209688.1192645827
0.010652558668910649      210969.3145723855
0.010668813970753966      211365.09938264108
0.010687753479471509      211856.33634208163
0.010734404823277246      213084.8870473249
0.010773595190185246      214178.41060074975
0.010799834278936358      214942.286581104
0.010831246999544198      215970.15527746326
0.01086517982306136       217178.31280287824
0.010893034391993241      218270.12186723395
0.010930376288124273      219903.92542552346
0.010976381489132318      222262.77483076317
0.010995452261879802      223345.06287210798
0.011010679173153688      224271.11939887868
0.011060429430159408      227653.3370848776
0.01112324388425235       232822.12325548634
0.011125217583978561      233001.12845497558
0.011126742436556196      233143.69222601483
0.011189871944574065      239527.67817775527
0.011240882291896723      245594.82847879038
0.011254311787764256      247346.4376078539
0.011271961265955492      249760.08527186123
0.01131866631629945       256594.8754976571
0.011353409149400376      262201.6581288892
0.01138285928184678       267296.86089347064
0.011422482408863397      274649.2700907056
0.011446953241188362      279468.5861877109
0.011464959395183983      283202.5093033958
0.011511210454848158      293187.64676290634
0.011575019955510078      308199.7213747497
0.011575266860586084      308260.39058052545
0.011575440032408875      308304.13081146235
0.011638745238843397      324460.1121458021
0.011681508989302057      336018.6326428252
0.011702254257024727      341828.38027707493
0.011733955046409545      350870.1041608656
0.011766834691210324      360443.4621573653
0.011793160100658142      368332.10059647635
0.011828872972456963      379161.8813590555
0.01187829146523536       394461.4457556888
0.011890253276136624      398178.79582164966
0.011897471301365975      400480.47432321135
0.011949543640451334      416955.25091759535
0.01198870337535908       429457.03557530587
0.012007988140288051      435666.1283710554
0.012044734241285193      447466.5924223466
0.012066112906718187      454314.14703838574
0.01207570429781799       457420.2315879904
0.012124335978452853      473008.2383687266
0.012172107309992092      488266.5766605585
0.012185957871303646      492694.58429107105
0.012209297206171164      500102.2805582791
0.012245925607561985      511642.26266301813
0.012273432547042627      520348.01008430036
0.012309011021008665      531490.4752281818
0.012366979196331424      549531.1748973394
0.012375807248174248      552237.7302348164
0.012382559754159517      554384.2637127154
0.012449549797691556      575084.334509845
0.01254069927600531       603316.5951781572
0.012541466597662533      603555.1229326825
0.012542198787344805      603791.6008351714
0.012623212214459618      629175.0236709738
0.012707612312806267      656437.5625817551
0.012708506882331286      656732.0745419365
0.012709316440352215      657010.4809149767
0.012795130795618096      685863.091805561
0.012866330439716297      711057.2312180053
0.01288091143777991       716462.5827664819
0.012900451032009264      723778.5920900438
0.012967760929795163      749649.9748477347
0.013023558766872907      772394.7915062804
0.013054945595835983      785749.4368546455
0.013094613065856525      803164.320016051
0.013142213394796529      824914.3459042296
0.0131802657141186        843221.357844288
0.013229522394634582      867860.2693592373
0.013292799506620014      901342.5610978164
0.013316549055629623      914315.9685355328
0.013334798697341466      924738.4898653905
0.013403449810092543      965151.1120240553
0.013486898945882841      1018060.7963604894
0.013490099525922537      1020200.3186869054
0.01349445649473659       1023091.815181376
0.013576696106600186      1079903.8612728072
0.013637069030347034      1124522.2907654897
0.013663099759142365      1144686.7784832597
0.013699313626904448      1173378.084384905
0.013749461657338658      1214581.0565255077
0.013785393147380271      1245592.2900896636
0.013835809098011267      1290527.010931083
0.013907753145096895      1358036.3014826407
0.013922062025654387      1371987.4902689722
0.01393196234245582       1381966.2148405607
0.014008290704661553      1459739.0957203903
0.014076399701083722      1533120.416008538
0.01409441491126985       1553395.9949589246
0.014121718196450934      1584321.2692212001
0.014180538917384687      1652621.380523505
0.014218758451697195      1698672.3523053748
0.01426661010536066       1757463.8505207014
0.014342036305845112      1852795.5928276507
0.014352605718933837      1866287.3228407323
0.014359202962441924      1874951.0358969774
0.014438645472879801      1978589.2692537117
0.014497614293945938      2056699.4835601992
0.014524600552187916      2092785.381448899
0.01457003793524834       2153348.1200653645
0.014610546326220577      2207118.096867245
0.014634226820311316      2238881.990163276
0.014696494960097131      2320995.216326753
0.014769081908600835      2415066.344331022
0.014782374539944977      2432240.0479724994
0.014806314179901213      2462702.665223106
0.014868293662955508      2540100.6570553207
0.014902181233465227      2582005.991981137
0.014954194067193456      2644730.9172945223
0.015033733827398477      2737929.010063856
0.015040042425894242      2745327.743323876
0.015052215067750202      2759423.2448397214
0.015125961351393479      2842725.302628513
0.0151636094311669        2885090.0633159564
0.01521185704217437       2938751.4751028493
0.015292081927084977      3027823.799077679
0.01529771591425011       3034239.208843128
0.015309385595258185      3047374.389159312
0.015383656302652505      3131256.978717878
0.015418989974316103      3172528.623901056
0.01546958777896869       3232615.265628948
0.015544589985716388      3325281.6974632996
0.015555499004726095      3339390.613117648
0.015579806420051651      3370825.8272200166
0.015641485224323272      3453495.836288302
0.015668772014540967      3491971.2550282623
0.015727496808544444      3577109.540568395
0.015791693125979386      3675214.209270421
0.015813504969542334      3710079.2008029735
0.01586591874478907       3796035.41877896
0.01589956204869651       3852883.0833504205
0.015913367778252183      3877149.4795586173
0.015985697939968017      4006113.9917718745
0.016033785795935247      4095664.5736890286
0.016071847260374156      4168585.916126307
0.016153121440509944      4329013.733722383
0.01615801629011857       4339039.725343844
0.016171137964420497      4365662.542316707
0.01624430442648997       4516074.332074083
0.016271230449770198      4573169.1334975585
0.016330639785430277      4699347.957131351
0.016388293049265326      4823329.313086098
0.016417012164527126      4885989.702695031
0.016500683975539505      5068538.377251823
0.016503431317945398      5074576.162858433
0.01650436188470856       5076666.424918509
0.01658999846155459       5262904.824790053
0.01661929740836539       5327013.707381464
0.016676620304267507      5450308.622274687
0.016733305864602924      5570394.54563599
0.01676330345701246       5633415.4247432165
0.016846411749526308      5803043.87145804
0.016850054589491747      5810423.6375956265
0.016862485907739283      5835057.602851639
0.01693695982017751       5978557.239597555
0.016958507609073352      6019244.543121235
0.017023957802212365      6136884.456816803
0.01706973381016681       6215138.614115713
0.017111042191801325      6282623.805620668
0.017180134772993114      6388216.928533611
0.017198219897143204      6414643.5326905195
0.01726891751494242       6512066.953755746
0.017285513846535185      6533422.986920332
0.01728970733568295       6538940.865188081
0.01737298068756334       6639621.76791261
0.017398397780228194      6668975.298361414
0.017460560084253774      6736782.628698322
0.017506333572615992      6784833.858814041
0.01754825928694506       6828032.4501975635
0.017613534465484533      6894579.2791679045
0.017636085579346046      6918155.017245958
0.01772001959550964       7008318.223342907
0.01772404628321769       7012921.212733816
0.017744085204407123      7035657.259350581
0.017812202647370552      7116658.947452272
0.017825730712333912      7134222.602436026
0.017900521881172596      7235012.835664607
0.01793074636827401       7279724.05361208
0.017988995841543794      7370882.843840645
0.018035107135563163      7448868.238966377
0.018077632255558716      7525260.374157533
0.01813883029475095       7641792.261706486
0.018166438950351974      7697278.49595976
0.01824193267456143       7854662.2617691485
0.01825542384619971       7883957.440903915
0.01834443067360695       8079854.259787078
0.018344594959548502      8080224.210490732
0.018345764274278562      8082796.263921557
0.018434011892169776      8277491.796604361
0.01844627393148452       8304630.471341398
0.018523629633655333      8468826.652108274
0.018547548701344185      8518004.148897279
0.018613455811405263      8645330.668170149
0.018648270984736027      8708111.33297337
0.018703498849307828      8799345.665524112
0.01874845555308975       8865896.37217971
0.018793767294484016      8925445.964307273
0.018848116847338347      8986475.974137183
0.018884269821938124      9021095.46484908
0.018947268989567112      9069615.977779623
0.01897501523931878       9086843.401303362
0.019045925794225045      9119270.018330904
0.01906601249182518       9126015.501512023
0.01914410077892003       9142367.938907253
0.019157270667284718      9143973.655281015
0.01924180717457516       9147215.434373708
0.01924879900121415       9147109.193887938
0.019339057934095585      9141906.89940574
0.0193406068808267        9141778.845870819
0.019370881915760002      9138786.492509427
0.01943271813127371       9132863.375951841
0.019435850088549814      9132579.99055908
0.019525132127605573      9124538.56238234
0.01953220794976278       9124029.222260904
0.01961785177983142       9119033.739561012
0.01962815138910081       9118622.22900357
0.01971088718610738       9116683.984188074
0.019723692339414726      9116539.320101833
0.01980424865540131       9116636.036576567
0.01981884242883633       9116699.405820455
0.019897946586382786      9117499.552492404
0.019913612890142877      9117585.31683732
0.01999199137555493       9118037.407720719
0.02000801461254295       9118002.193093712
0.020086393481254187      9117698.63226701
0.020102058326043143      9117540.171606395
0.02018116360527918       9116857.702217659
0.020195754749081578      9116741.580175204
0.020276312828774453      9116723.300035985
0.020289114581402545      9116844.572079089
0.02037185261103302       9118813.204170413
0.02038214839495416       9119231.612207767
0.020467794706523046      9124212.755406225
0.02047486654214858       9124748.609575294
0.02056415109641762       9132749.811010405
0.020567279132835337      9133055.354768574
0.020629040826556155      9138676.839463506
0.02065938909625724       9141922.828058003
0.020660941714123405      9142065.485160198
0.020751195888558387      9147187.92071136
0.02075819089569017       9147346.423206056
0.020842723348783124      9143981.65288557
0.020855895766245146      9142436.287059555
0.02093398088763216       9125959.910317797
0.02095406933997611       9119248.869536689
0.02102497775684463       9086737.789061228
0.021052724901883257      9069504.805507246
0.021115723055211557      9020954.368658168
0.021151876018485623      8986308.73682246
0.021206225734086863      8925283.131383983
0.02125153654826595       8865731.618228251
0.021296494602644694      8799176.441750797
0.021351720652302078      8708005.297703072
0.02138653833295279       8645175.97367162
0.021452442805246268      8517980.112805434
0.021476365464882158      8468714.102811806
0.02155371780671643       8304666.598398748
0.021565984410861553      8277450.021374409
0.02165427211775645       8082791.24958092
0.021655402804894655      8080270.464579884
0.021655561651197693      8079912.006922786
0.021744575560592307      7884092.443361236
0.02175806066542729       7854810.4093615925
0.02183356228255359       7697467.634881096
0.021861164475873968      7642032.514483048
0.02192237095259272       7525477.863338037
0.021964889470517935      7449110.413235624
0.022011009445150168      7371106.025365074
0.02206925243313544       7279875.531446579
0.022099485531283866      7235211.895502932
0.02217427055803633       7134282.998526904
0.02218780688254397       7116792.571709555
0.02225596526800722       7035316.960608462
0.02227596535018023       7012945.328387328
0.022279984278958914      7008379.518207682
0.02236392808227206       6918062.167500149
0.02238647220788241       6894516.386702153
0.022451756399296287      6827842.335077534
0.02249367609874091       6784611.895459425
0.022539457635773762      6736509.666736391
0.0226016151608167        6668698.120089647
0.022627039043155276      6639286.416925845
0.02271030910635075       6538626.457413895
0.022714507793123947      6533069.020494257
0.022731123607553996      6511394.179750328
0.02280180346139972       6414311.615114693
0.0228198852582804        6387795.296853105
0.022888982627310542      6282339.860896053
0.022930289744907257      6214875.375423197
0.02297606821970509       6136672.209754009
0.023041519252828303      6019180.398546716
0.023063067139496282      5978442.57083508
0.023137534994830688      5835224.242518206
0.023149973030995613      5810425.604534442
0.023153618149081935      5803037.12286653
0.023236724557704706      5633532.095288185
0.02326672673709139       5570544.530953805
0.02332340783358799       5450501.106187459
0.023380737459567442      5327175.162281683
0.02341002952615948       5263136.834864444
0.02349567474648243       5076857.580044925
0.023496596247122317      5074796.628542063
0.023499316621140045      5068899.916050846
0.023583014695205864      4886165.816304562
0.023611744852997045      4823534.521667194
0.02366938614860134       4699459.164486858
0.023728808026418476      4573132.2613082025
0.02375572033714274       4516102.770298942
0.023828845437836383      4365530.252089384
0.023842007024469116      4338970.094630299
0.02384691701185423       4328922.079293021
0.02392817447557907       4168419.710923486
0.02396625177742534       4095435.3154879194
0.02401432203045385       4005885.6231008433
0.024086668167272535      3876907.1800137702
0.024100455976454313      3852628.3878529025
0.02413405501098967       3795765.4712066744
0.024186510845231286      3709828.1950463816
0.024208340385666684      3674869.4030490634
0.024272516513145534      3576889.5081208646
0.024331257193693827      3491825.392656292
0.024358525144176683      3453334.785722247
0.02442016508626491       3370933.313024149
0.024444508182772606      3339314.2514540125
0.0244554322537498        3325152.1166495737
0.024530417044141044      3232625.7787542273
0.02458102380651404       3172581.323933088
0.024616347803611997      3131337.044688259
0.024690610907376814      3047524.2051833505
0.024702289824496213      3034368.6096559605
0.0247079275540613        3027961.1521543143
0.0247881519231172        2938913.934223918
0.02483640317747436       2885240.221434699
0.02487405125717683       2842884.113520982
0.02494779373926237       2759471.769003659
0.02495997278054014       2745452.944282919
0.0249662850650287        2738075.7448723065
0.025045822144055308      2644807.560168007
0.02509784159683541       2582018.2071651
0.025131722482914096      2540117.838523999
0.02519368747093647       2462623.741091315
0.025217641112465494      2432193.4291061703
0.02523094183930419       2415018.306805262
0.0253035203114491        2320891.679034414
0.025365796903745533      2238735.0389881427
0.02538946867169317       2206978.0330878743
0.025429961937715736      2153214.9235227257
0.025475414233387898      2092626.7617009284
0.0255024094505126        2056518.8515822582
0.02556136917984489       1978433.9082767451
0.0256408207576463        1874812.484747752
0.02564740886996223       1866156.3787828516
0.025657963638870136      1852667.4854671892
0.025733404500387604      1757368.8714635407
0.02578126552447904       1698590.7891350195
0.025819475721583794      1652568.7515702283
0.025878281829255518      1584312.9125060341
0.02590560108354881       1553382.9049740091
0.02592363590183239       1533095.520632208
0.02599172903769279       1459754.5297494577
0.026068104114781665      1381952.6428306797
0.026077964805862285      1372017.9895539864
0.026092212383429896      1358129.334295408
0.026164227458576033      1290552.70931545
0.026214717391649756      1245555.116875975
0.026250591531990733      1214586.2094642774
0.026300635868714173      1173467.1877222257
0.026337196846756034      1144482.5484264833
0.026363686514970147      1123947.7422224008
0.026424123045298654      1079315.2083221523
0.026505782950386893      1022930.339080331
0.026511166871357825      1019327.0441135442
0.026515148450263638      1016657.6929667577
0.02659866430231188       963804.9159602543
0.026668936121362556      922564.835305205
0.02668626224880317       912672.9846087871
0.026708605784090365      900457.5160016225
0.026774384959117294      865764.1792159427
0.02682515645503457       840488.4474421088
0.026862850566526816      822448.93179829
0.026910579300249107      800747.5493217316
0.026951631645224725      782825.9592635811
0.02698396716284436       769194.7421673989
0.027040858429151854      746171.0230613255
0.027110244747422116      719655.5414603195
0.02713024888542182       712306.8694916469
0.027146971514996822      706242.2003218889
0.027219752934934588      680700.9450958275
0.027298399025447773      654400.54698592
0.02730789377827815       651291.4758950804
0.027317369426480984      648203.991844651
0.027394051656281768      623697.2267984712
0.027473899515155803      598771.0201765265
0.02747830123858024       597393.3350165415
0.027481260539736287      596460.7391974147
0.027570052591173948      569059.0073608728
0.02759741618837531       560569.4255057581
0.027661353911963078      540758.7180956898
0.02766386222530048       539966.7744858759
0.027666035873896818      539280.4349686111
0.02771767316933507       523160.9854388341
0.02773740362433181       516956.6455404115
0.02776319923971591       508811.07271602924
0.027802807587081847      496302.65436678403
0.027814256043674403      492657.67744985793
0.027820168386973043      490746.10626424156
0.027867923535324083      475540.39116504515
0.0279079906889584        462715.0446943478
0.027926566179386693      456694.3239016193
0.027958989986587184      446308.8285195085
0.027982778108011114      438658.54522983485
0.02800517050851092       431451.5302858736
0.028043007609731302      419380.2536891092
0.02806184621461235       413349.2472702003
0.028109239431790504      398410.99735111877
0.02812577603705719       393236.27056605497
0.028159580168580712      382761.28543015395
0.028195734827494878      371736.02594847546
0.02822588687383651       362675.5489455447
0.02826424004686179       351457.1624200372
0.028285587656097948      345327.2963135521
0.028301688315281986      340759.8399005614
0.02834885619837692       327825.0984448918
0.028407555208330538      312580.15473017027
0.02841270808742291       311270.6628933017
0.028420370973816535      309378.57252365217
0.02847717861802894       295857.48192280123
0.028516423098918633      287154.11557530204
0.02854191944632184       281768.6103239047
0.028577132316213266      274756.41532520053
0.02860650105157011       269233.1438805153
0.028628125068844705      265379.3781839182
0.028671053086270812      258219.98044381474
0.028728628260649744      249663.0185856227
0.028735650658942707      248696.93828857824
0.028740971551430544      247985.02693582934
0.028800226844790586      240626.25926184826
0.028855097755233473      234826.08629852193
0.028864884908182682      233887.2884336156
0.028877455952537653      232736.00691287793
0.028929452933000182      228377.91754002537
0.028970453759680326      225451.32509172123
0.028994063742309364      223940.78976498908
0.029023700095465618      222217.034237296
0.029058669933703412      220385.07046204462
0.029086879832859708      219090.7958429064
0.029123337890817346      217582.51635017394
0.02916810299986894       215960.44043622812
0.02918810350284619       215288.67545292896
0.029204625147085692      214783.79603810058
0.029252953965696923      213403.6849548411
0.029310956354219438      211886.14488085426
0.029317999264117118      211694.89669082995
0.0293239595061575        211542.55175432036
0.02938319373906874       210043.89403412538
0.029445005280445642      208392.27290008016
0.029448603103741897      208283.32543307668
0.029452779067870992      208162.11058167726
0.02951412332807944       206277.75811370337
0.0295675456920317        204401.6095796547
0.02957980010173116       203907.44455515375
0.029593742339282164      203346.25974150008
0.029645355558574102      201090.35103591756
0.029691159019804462      198817.2040532332
0.029710962849998857      197717.15367838353
0.029733095484296507      196452.9645433513
0.02977652188327172       193771.30374188258
0.029816034949123653      191094.96394001742
0.029842190394514714      189173.51613508372
0.029870936046087777      186980.71580820193
0.029907984007984584      183976.0035133455
0.029942402631534054      181013.9312267127
0.029973927261001183      178154.01579553614
0.030007734554572407      174987.6841091529
0.03003992688175272       171849.44315546783
0.030070671090851295      168754.19820141676
0.030106108635141883      165086.57192666136
0.03014322113818238       161188.1953018523
0.030172479015361246      158062.7586264183
0.030200548377439997      155034.47112676242
0.030238878535465266      150883.03885986918
0.030279119901075624      146566.40484603745
0.03030533967376635       143777.19810983882
0.03032980963235709       141199.6875166558
0.03037096270417153       136950.68459716823
0.030413122425775013      132773.801372227
0.03043696690951113       130494.62717115092
0.03046058870325514       128304.04034002531
0.03050339558873618       124518.98451474794
0.03054800161151997       120891.0386796322
0.0305705969462413        119180.6698972957
0.030592025907556032      117647.47376893136
0.030638055964931302      114623.7146314129
0.03068327152679159       112072.26469589841
0.030706952453193388      110895.37363804583
0.030735495018565803      109647.20926291801
0.03077250073567848       108268.28384165854
0.03080431459638595       107321.78209493087
0.03083660089068312       106573.78397435654
0.030866551476243655      106078.20055546552
0.03090440720273176       105707.10573701185
0.030965174884650705      105706.19729578588
0.030965589980255066      105708.7828238145
0.03096607603427775       105711.79170146195
0.03102220924695429       106327.05057386805
0.031055948427356605      106957.14190075563
0.031088607448107933      107736.04497643112
0.0311467564230657        109517.75555728473
0.031149457635173135      109609.2094806193
0.031212549526708246      112032.8944357587
0.0312338908950753        112935.77859999838
0.031297775662057194      115900.8625165053
0.031300835055352125      116046.66096730066
0.03136285284401253       119145.13986795643
0.031396614945533155      120872.06653129286
0.03146167737843575       124215.21490298132
0.03149606971152453       125920.22317687221
