64	0.000000	1.000000	64.000000
0.000003	0.000006	0.000006	0.000006	0.000006	0.000019
0.000003	0.000007	0.000006	0.000006	0.000006	0.000018
0.000003	0.000007	0.000007	0.000006	0.000006	0.000017
0.000003	0.000008	0.000008	0.000007	0.000007	0.000016
0.000004	0.000009	0.000008	0.000008	0.000008	0.000015
0.000004	0.000010	0.000010	0.000009	0.000008	0.000015
0.000005	0.000011	0.000011	0.000010	0.000009	0.000015
0.000006	0.000012	0.000012	0.000011	0.000010	0.000015
0.000006	0.000013	0.000013	0.000012	0.000011	0.000016
0.000007	0.000014	0.000013	0.000012	0.000012	0.000016
0.000008	0.000014	0.000014	0.000013	0.000012	0.000017
0.000009	0.000014	0.000013	0.000013	0.000012	0.000018
0.000010	0.000014	0.000013	0.000012	0.000011	0.000019
0.000010	0.000013	0.000012	0.000011	0.000010	0.000021
0.000011	0.000012	0.000011	0.000010	0.000010	0.000021
0.000011	0.000011	0.000010	0.000009	0.000008	0.000022
0.000012	0.000009	0.000009	0.000008	0.000007	0.000022
0.000012	0.000008	0.000007	0.000007	0.000006	0.000022
0.000012	0.000007	0.000006	0.000006	0.000005	0.000021
0.000012	0.000006	0.000005	0.000005	0.000005	0.000020
0.000013	0.000005	0.000005	0.000004	0.000004	0.000018
0.000013	0.000004	0.000004	0.000004	0.000003	0.000017
0.000013	0.000004	0.000004	0.000003	0.000003	0.000015
0.000013	0.000004	0.000003	0.000003	0.000003	0.000012
0.000014	0.000004	0.000003	0.000003	0.000003	0.000010
0.000015	0.000004	0.000003	0.000003	0.000003	0.000008
0.000016	0.000004	0.000003	0.000003	0.000003	0.000007
0.000018	0.000004	0.000004	0.000004	0.000003	0.000005
0.000021	0.000005	0.000004	0.000004	0.000004	0.000004
0.000025	0.000011	0.000010	0.000009	0.000009	0.000007
0.000030	0.000012	0.000012	0.000011	0.000011	0.000005
0.000036	0.000014	0.000014	0.000014	0.000014	0.000004
0.000043	0.000017	0.000017	0.000017	0.000018	0.000003
0.000052	0.000020	0.000020	0.000021	0.000022	0.000003
0.000063	0.000023	0.000024	0.000025	0.000027	0.000002
0.000074	0.000027	0.000028	0.000030	0.000033	0.000002
0.000086	0.000032	0.000033	0.000036	0.000039	0.000002
0.000098	0.000036	0.000039	0.000042	0.000046	0.000002
0.000109	0.000041	0.000044	0.000049	0.000053	0.000002
0.000119	0.000046	0.000050	0.000055	0.000060	0.000002
0.000126	0.000050	0.000055	0.000061	0.000067	0.000003
0.000130	0.000054	0.000060	0.000066	0.000072	0.000003
0.000130	0.000057	0.000063	0.000070	0.000077	0.000004
0.000127	0.000059	0.000066	0.000072	0.000079	0.000004
0.000120	0.000060	0.000067	0.000074	0.000080	0.000005
0.000111	0.000060	0.000067	0.000073	0.000079	0.000006
0.000100	0.000059	0.000065	0.000071	0.000077	0.000007
0.000087	0.000057	0.000063	0.000068	0.000073	0.000009
0.000074	0.000054	0.000060	0.000064	0.000069	0.000010
0.000061	0.000051	0.000056	0.000060	0.000063	0.000011
0.000050	0.000048	0.000052	0.000055	0.000058	0.000012
0.000040	0.000045	0.000048	0.000051	0.000053	0.000013
0.000032	0.000042	0.000045	0.000046	0.000048	0.000013
0.000025	0.000040	0.000042	0.000043	0.000044	0.000013
0.000020	0.000038	0.000039	0.000040	0.000040	0.000013
0.000016	0.000037	0.000037	0.000038	0.000037	0.000012
0.000013	0.000036	0.000036	0.000036	0.000035	0.000010
0.000011	0.000036	0.000036	0.000035	0.000034	0.000009
0.000009	0.000036	0.000035	0.000034	0.000033	0.000007
0.000008	0.000037	0.000035	0.000034	0.000032	0.000006
0.000008	0.000037	0.000036	0.000034	0.000032	0.000004
0.000007	0.000037	0.000036	0.000034	0.000031	0.000003
0.000006	0.000037	0.000035	0.000033	0.000031	0.000003
0.000006	0.000037	0.000034	0.000032	0.000029	0.000002
0.000005	0.000036	0.000033	0.000030	0.000028	0.000002
0.000005	0.000033	0.000031	0.000028	0.000026	0.000002
0.000004	0.000031	0.000028	0.000025	0.000023	0.000002
0.000003	0.000027	0.000025	0.000022	0.000020	0.000002
0.000003	0.000023	0.000021	0.000019	0.000017	0.000002
0.000002	0.000019	0.000017	0.000015	0.000014	0.000002
0.000002	0.000016	0.000014	0.000012	0.000011	0.000003
0.000001	0.000012	0.000011	0.000009	0.000008	0.000004
0.000001	0.000009	0.000008	0.000007	0.000006	0.000005
0.000001	0.000007	0.000006	0.000005	0.000004	0.000006
0.000001	0.000005	0.000004	0.000004	0.000003	0.000007
0.000001	0.000004	0.000003	0.000003	0.000002	0.000008
0.000001	0.000003	0.000002	0.000002	0.000002	0.000008
0.000001	0.000002	0.000002	0.000002	0.000001	0.000008
0.000000	0.000002	0.000002	0.000001	0.000001	0.000008
0.000000	0.000002	0.000002	0.000001	0.000001	0.000008
0.000000	0.000002	0.000002	0.000001	0.000001	0.000007
0.000000	0.000002	0.000002	0.000002	0.000001	0.000006
0.000000	0.000003	0.000002	0.000002	0.000002	0.000006
0.000000	0.000003	0.000003	0.000002	0.000002	0.000005
0.000000	0.000004	0.000003	0.000003	0.000002	0.000004
0.000000	0.000005	0.000004	0.000003	0.000003	0.000003
0.000001	0.000005	0.000004	0.000004	0.000003	0.000002
0.000001	0.000006	0.000005	0.000004	0.000003	0.000002
0.000001	0.000006	0.000005	0.000004	0.000003	0.000001
0.000001	0.000006	0.000005	0.000004	0.000003	0.000001
0.000002	0.000006	0.000005	0.000004	0.000003	0.000001
0.000003	0.000006	0.000005	0.000004	0.000003	0.000001
0.000005	0.000006	0.000005	0.000004	0.000004	0.000001
0.000007	0.000005	0.000005	0.000004	0.000004	0.000001
0.000010	0.000005	0.000004	0.000004	0.000004	0.000001
0.000014	0.000005	0.000004	0.000004	0.000004	0.000001
0.000019	0.000005	0.000005	0.000005	0.000005	0.000001
0.000025	0.000005	0.000005	0.000005	0.000005	0.000002
0.000031	0.000005	0.000005	0.000006	0.000007	0.000004
0.000038	0.000005	0.000006	0.000007	0.000008	0.000006
0.000044	0.000006	0.000007	0.000008	0.000010	0.000010
0.000050	0.000007	0.000008	0.000010	0.000012	0.000016
0.000055	0.000008	0.000010	0.000012	0.000014	0.000024
0.000059	0.000010	0.000012	0.000014	0.000017	0.000035
0.000062	0.000011	0.000014	0.000016	0.000019	0.000049
0.000063	0.000013	0.000016	0.000019	0.000022	0.000066
0.000062	0.000015	0.000018	0.000021	0.000025	0.000086
0.000061	0.000017	0.000020	0.000024	0.000027	0.000108
0.000058	0.000020	0.000023	0.000026	0.000030	0.000132
0.000055	0.000022	0.000025	0.000029	0.000032	0.000155
0.000051	0.000025	0.000028	0.000031	0.000034	0.000178
0.000047	0.000027	0.000031	0.000034	0.000037	0.000198
0.000043	0.000030	0.000033	0.000036	0.000039	0.000213
0.000039	0.000034	0.000036	0.000039	0.000041	0.000224
0.000036	0.000037	0.000040	0.000042	0.000043	0.000228
0.000033	0.000041	0.000043	0.000044	0.000046	0.000227
0.000030	0.000045	0.000046	0.000047	0.000048	0.000220
0.000028	0.000049	0.000050	0.000050	0.000050	0.000208
0.000026	0.000053	0.000053	0.000053	0.000052	0.000193
0.000025	0.000057	0.000056	0.000056	0.000054	0.000175
0.000024	0.000060	0.000059	0.000058	0.000056	0.000157
0.000023	0.000063	0.000061	0.000059	0.000057	0.000138
0.000022	0.000064	0.000062	0.000060	0.000057	0.000121
0.000021	0.000065	0.000062	0.000060	0.000056	0.000105
0.000021	0.000065	0.000062	0.000058	0.000055	0.000091
0.000021	0.000063	0.000060	0.000056	0.000053	0.000079
0.000020	0.000061	0.000057	0.000054	0.000050	0.000070
0.000020	0.000057	0.000054	0.000050	0.000046	0.000063
0.000020	0.000053	0.000049	0.000046	0.000043	0.000057
0.000020	0.000048	0.000045	0.000042	0.000039	0.000053
0.000021	0.000043	0.000040	0.000037	0.000035	0.000051
0.000021	0.000039	0.000036	0.000033	0.000031	0.000049
0.000022	0.000034	0.000031	0.000029	0.000027	0.000049
0.000022	0.000030	0.000028	0.000026	0.000024	0.000049
0.000023	0.000026	0.000024	0.000022	0.000021	0.000051
0.000025	0.000023	0.000021	0.000020	0.000019	0.000053
0.000026	0.000021	0.000019	0.000018	0.000017	0.000055
0.000028	0.000019	0.000018	0.000016	0.000016	0.000058
0.000031	0.000018	0.000016	0.000015	0.000015	0.000062
0.000034	0.000017	0.000016	0.000015	0.000015	0.000067
0.000038	0.000017	0.000016	0.000015	0.000015	0.000073
0.000044	0.000018	0.000017	0.000016	0.000016	0.000081
0.000051	0.000019	0.000018	0.000018	0.000018	0.000090
0.000060	0.000021	0.000020	0.000021	0.000022	0.000101
0.000072	0.000024	0.000024	0.000025	0.000026	0.000114
0.000086	0.000029	0.000029	0.000031	0.000033	0.000129
0.000105	0.000035	0.000036	0.000039	0.000042	0.000147
0.000129	0.000044	0.000046	0.000050	0.000054	0.000167
0.000158	0.000056	0.000060	0.000065	0.000071	0.000190
0.000193	0.000072	0.000077	0.000084	0.000092	0.000217
0.000235	0.000093	0.000100	0.000110	0.000120	0.000245
0.000284	0.000119	0.000130	0.000142	0.000155	0.000277
0.000340	0.000153	0.000167	0.000182	0.000198	0.000312
0.000403	0.000194	0.000212	0.000231	0.000250	0.000349
0.000471	0.000244	0.000266	0.000289	0.000311	0.000389
0.000543	0.000302	0.000329	0.000355	0.000381	0.000431
0.000616	0.000369	0.000400	0.000430	0.000458	0.000476
0.000689	0.000443	0.000478	0.000511	0.000542	0.000523
0.000758	0.000523	0.000561	0.000597	0.000629	0.000573
0.000822	0.000607	0.000648	0.000685	0.000717	0.000624
0.000876	0.000692	0.000734	0.000771	0.000803	0.000678
0.000920	0.000774	0.000816	0.000852	0.000882	0.000733
0.000951	0.000851	0.000891	0.000925	0.000952	0.000789
0.000969	0.000919	0.000956	0.000986	0.001009	0.000846
0.000973	0.000975	0.001008	0.001033	0.001051	0.000904
0.000964	0.001017	0.001045	0.001064	0.001076	0.000962
0.000942	0.001043	0.001065	0.001078	0.001084	0.001020
0.000910	0.001054	0.001069	0.001075	0.001075	0.001078
0.000870	0.001049	0.001057	0.001057	0.001050	0.001137
0.000824	0.001029	0.001030	0.001024	0.001012	0.001197
0.000775	0.000997	0.000992	0.000980	0.000963	0.001259
0.000724	0.000954	0.000943	0.000927	0.000907	0.001325
0.000673	0.000904	0.000889	0.000868	0.000845	0.001396
0.000625	0.000849	0.000830	0.000807	0.000782	0.001475
0.000580	0.000793	0.000771	0.000746	0.000719	0.001563
0.000540	0.000737	0.000713	0.000686	0.000660	0.001664
0.000505	0.000683	0.000657	0.000631	0.000604	0.001782
0.000477	0.000633	0.000607	0.000580	0.000555	0.001919
0.000455	0.000588	0.000562	0.000536	0.000512	0.002078
0.000440	0.000549	0.000524	0.000499	0.000476	0.002265
0.000432	0.000517	0.000492	0.000469	0.000447	0.002481
0.000432	0.000492	0.000468	0.000446	0.000426	0.002732
0.000441	0.000474	0.000451	0.000430	0.000412	0.003021
0.000460	0.000463	0.000442	0.000423	0.000407	0.003352
0.000489	0.000461	0.000440	0.000423	0.000410	0.003731
0.000532	0.000466	0.000448	0.000433	0.000422	0.004164
0.000591	0.000482	0.000465	0.000452	0.000444	0.004659
0.000668	0.000507	0.000493	0.000483	0.000478	0.005226
0.000769	0.000544	0.000533	0.000527	0.000526	0.005876
0.000899	0.000596	0.000589	0.000588	0.000591	0.006627
0.001062	0.000665	0.000663	0.000667	0.000677	0.007497
0.001269	0.000754	0.000759	0.000771	0.000789	0.008510
0.001526	0.000870	0.000883	0.000904	0.000932	0.009695
0.001845	0.001016	0.001041	0.001074	0.001113	0.011085
0.002237	0.001202	0.001241	0.001289	0.001342	0.012717
0.002715	0.001436	0.001492	0.001557	0.001629	0.014633
0.003294	0.001728	0.001805	0.001892	0.001985	0.016878
0.003989	0.002089	0.002193	0.002305	0.002423	0.019498
0.004816	0.002535	0.002668	0.002811	0.002958	0.022539
0.005793	0.003078	0.003248	0.003426	0.003606	0.026046
0.006937	0.003736	0.003947	0.004165	0.004382	0.030056
0.008265	0.004525	0.004783	0.005045	0.005304	0.034600
0.009796	0.005464	0.005773	0.006083	0.006387	0.039697
0.011546	0.006567	0.006934	0.007297	0.007649	0.045357
0.013533	0.007854	0.008281	0.008700	0.009103	0.051571
0.015772	0.009338	0.009829	0.010307	0.010763	0.058323
0.018279	0.011035	0.011593	0.012130	0.012642	0.065579
0.021071	0.012957	0.013583	0.014182	0.014749	0.073300
0.024163	0.015116	0.015810	0.016470	0.017093	0.081440
0.027572	0.017522	0.018283	0.019005	0.019685	0.089953
0.031315	0.020187	0.021013	0.021795	0.022532	0.098797
0.035413	0.023121	0.024010	0.024851	0.025645	0.107944
0.039890	0.026338	0.027288	0.028185	0.029038	0.117380
0.044772	0.029858	0.030862	0.031816	0.032728	0.127116
0.050095	0.033703	0.034759	0.035768	0.036741	0.137187
0.055899	0.037906	0.039008	0.040072	0.041109	0.147659
0.062233	0.042509	0.043653	0.044771	0.045876	0.158630
0.069159	0.047565	0.048747	0.049920	0.051099	0.170232
0.076746	0.053144	0.054359	0.055589	0.056848	0.182627
0.085082	0.059329	0.060574	0.061864	0.063211	0.196016
0.094265	0.066222	0.067495	0.068849	0.070292	0.210627
0.104413	0.073943	0.075242	0.076667	0.078219	0.226724
0.115660	0.082632	0.083958	0.085464	0.087138	0.244599
0.128157	0.092447	0.093807	0.095405	0.097217	0.264571
0.142076	0.103571	0.104972	0.106678	0.108648	0.286989
0.157606	0.116199	0.117658	0.119493	0.121643	0.312223
0.174955	0.130549	0.132088	0.134078	0.136435	0.340665
0.194346	0.146848	0.148498	0.150679	0.153274	0.372722
0.216015	0.165335	0.167139	0.169550	0.172422	0.408812
0.240207	0.186250	0.188264	0.190956	0.194147	0.449354
0.267171	0.209830	0.212121	0.215155	0.218714	0.494761
0.297152	0.236296	0.238947	0.242392	0.246376	0.545426
0.330386	0.265845	0.268953	0.272890	0.277357	0.601706
0.367082	0.298635	0.302312	0.306828	0.311848	0.663910
0.407424	0.334777	0.339145	0.344337	0.349980	0.732283
0.451550	0.374322	0.379513	0.385481	0.391820	0.806981
0.499547	0.417246	0.423397	0.430243	0.437355	0.888053
0.551439	0.463450	0.470695	0.478521	0.486476	0.975431
0.607175	0.512749	0.521218	0.530118	0.538984	1.068905
0.666636	0.564881	0.574688	0.584743	0.594577	1.168118
0.729616	0.619505	0.630744	0.642016	0.652864	1.272565
0.795835	0.676225	0.688956	0.701488	0.713377	1.381576
0.864946	0.734598	0.748849	0.762649	0.775590	1.494346
0.936537	0.794172	0.809924	0.824970	0.838941	1.609944
1.010161	0.854503	0.871690	0.887919	0.902878	1.727335
1.085347	0.915204	0.933704	0.951011	0.966881	1.845429
1.161631	0.975958	0.995598	1.013835	1.030513	1.963115
1.238576	1.036572	1.057116	1.076097	1.093433	2.079313
1.315816	1.096985	1.118155	1.137641	1.155462	2.193026
1.393075	1.157302	1.178765	1.198483	1.216591	2.303397
1.470188	1.217796	1.239182	1.258832	1.276989	2.409765
1.547138	1.278935	1.299836	1.319086	1.337039	2.511695
1.624073	1.341348	1.361339	1.379839	1.397322	2.609046
1.701317	1.405843	1.424480	1.441879	1.458608	2.701960
1.779375	1.473364	1.490220	1.506158	1.521856	2.790926
1.858955	1.544985	1.559640	1.573786	1.588184	2.876751
1.940938	1.621862	1.633942	1.645985	1.658843	2.960582
2.026392	1.705217	1.714395	1.724082	1.735184	3.043872
2.116555	1.796291	1.802322	1.809460	1.818654	3.128374
2.212825	1.896313	1.899050	1.903531	1.910721	3.216112
2.316710	2.006461	2.005876	2.007700	2.012880	3.309352
2.429856	2.127814	2.124040	2.123337	2.126606	3.410577
2.553989	2.261354	2.254689	2.251735	2.253312	3.522464
2.690881	2.407876	2.398841	2.394074	2.394327	3.647856
2.842345	2.568027	2.557342	2.551398	2.550834	3.789739
3.010190	2.742242	2.730859	2.724588	2.723884	3.951255
3.196162	2.930752	2.919863	2.914286	2.914293	4.135659
3.401916	3.133568	3.124608	3.120954	3.122691	4.346347
3.628993	3.350541	3.345126	3.344803	3.349438	4.586818
3.878725	3.581338	3.581251	3.585823	3.594647	4.860675
4.152223	3.825532	3.832680	3.843780	3.858190	5.171647
4.450339	4.082662	4.098967	4.118297	4.139709	5.523499
4.773590	4.352290	4.379657	4.408881	4.438727	5.920082
5.122220	4.634164	4.674348	4.714998	4.754609	6.365262
5.496088	4.928275	4.982811	5.036253	5.086782	6.862854
5.894820	5.235030	5.305123	5.372423	5.434789	7.416583
6.317741	5.555348	5.641790	5.723640	5.798442	8.029987
6.764038	5.890841	5.993904	6.090525	6.177948	8.706327
7.232749	6.243903	6.363282	6.474373	6.574139	9.448474
7.723040	6.617814	6.752581	6.877224	6.988464	10.258755
8.234198	7.016889	7.165367	7.302003	7.423286	11.138868
8.765908	7.446439	7.606227	7.752587	7.881825	12.089590
9.318288	7.912829	8.080783	8.233898	8.368352	13.110824
9.892159	8.423416	8.595615	8.751754	8.888035	14.201265
10.489100	8.986500	9.158249	9.313003	9.447081	15.358371
11.111638	9.611019	9.776940	9.925254	10.052519	16.578234
11.763289	10.306457	10.460517	10.596780	10.712080	17.855507
12.448574	11.082317	11.218008	11.336097	11.433944	19.183411
13.173203	11.947822	12.058238	12.151819	12.226496	20.553852
13.943791	12.911239	12.989475	13.052133	13.097972	21.957460
14.768002	13.979300	14.018661	14.044361	14.056002	23.383907
15.654334	15.156645	15.151073	15.134360	15.107162	24.822149
16.611982	16.444811	16.389400	16.326056	16.256523	26.260744
17.650625	17.841894	17.733528	17.621025	17.507156	27.688452
18.780117	19.341745	19.179621	19.017551	18.859577	29.094416
20.010191	20.934023	20.720060	20.510942	20.311590	30.468960
21.350313	22.603792	22.343372	22.092829	21.857862	31.803755
22.808937	24.331921	24.034222	23.751513	23.490017	33.092503
24.393198	26.096169	25.774092	25.472206	25.196692	34.331074
26.108589	27.871862	27.542208	27.237776	26.964020	35.517895
27.958231	29.633636	29.316607	29.029375	28.776327	36.654064
29.942675	31.357254	31.075558	30.828032	30.616747	37.743690
32.059196	33.021397	32.799427	32.615532	32.468704	38.793346
34.301750	34.609303	34.472164	34.376232	34.316715	39.812645
36.660568	36.111206	36.082630	36.098026	36.147758	40.813179
39.122112	37.524811	37.626278	37.773685	37.952274	41.809189
41.669384	38.856636	39.105629	39.402103	39.725296	42.816071
44.282021	40.121941	40.531155	40.988483	41.467052	43.851566
46.936874	41.345154	41.920982	42.544720	43.183296	44.933857
49.609722	42.558342	43.300549	44.089214	44.885582	46.082085
52.274860	43.800316	44.701439	45.646339	46.590992	47.316120
54.907192	45.115097	46.160538	47.245358	48.321030	48.655354
57.483433	46.549568	47.717972	48.919060	50.101440	50.119389
59.983269	48.152138	49.415447	50.702240	51.959827	51.726997
62.390305	49.969746	51.294205	52.630219	53.925514	53.496323
64.693466	52.046307	53.393173	54.736237	56.026531	55.444218
66.887047	54.419743	55.745827	57.049931	58.288727	57.586536
68.972069	57.119061	58.378410	59.594734	60.733078	59.936676
70.955124	60.162231	61.307114	62.385571	63.374363	62.506638
72.848503	63.552807	64.535103	65.426788	66.218567	65.305641
74.669891	67.277176	68.050903	68.709473	69.261642	68.340454
76.440544	71.302689	71.825256	72.211357	72.487549	71.613960
78.184746	75.575386	75.811722	75.893867	75.868500	75.126381
79.927628	80.020355	79.944756	79.703751	79.364021	78.873581
81.694427	84.543381	84.142532	83.574295	82.922409	82.847214
83.508980	89.033966	88.310471	87.427666	86.483803	87.035210
85.392563	93.371628	92.345505	91.179810	89.981781	91.420334
87.362877	97.434135	96.144829	94.746635	93.350433	95.981628
89.433151	101.107185	99.612572	98.050499	96.527702	100.693214
91.611618	104.294624	102.669609	101.026886	99.461761	105.526550
93.902428	106.928429	105.261192	103.631569	102.115829	110.448921
96.304977	108.976562	107.363441	105.844673	104.471771	115.425400
98.814636	110.448570	108.987297	107.674957	106.534584	120.419548
101.424599	111.396118	110.178963	109.159927	108.330322	125.393661
104.125908	111.910698	111.017929	110.363831	109.907814	130.311523
106.909805	112.118393	111.611969	111.374596	111.334061	135.136658
109.768822	112.169365	112.089844	112.297455	112.691414	139.837036
112.697922	112.230087	112.593399	113.249054	114.072594	144.382172
115.697304	112.472809	113.269363	114.351555	115.576050	148.746918
118.772591	113.066727	114.262924	115.726509	117.301147	152.911789
121.935463	114.171753	115.710785	117.489609	119.343994	156.861328
125.206429	115.931511	117.737373	119.747314	121.794731	160.587051
128.613556	118.470192	120.450623	122.593201	124.734909	164.085526
132.192780	121.888786	123.939453	126.106667	128.234787	167.359756
135.989273	126.261848	128.271744	130.349274	132.352356	170.417709
140.054092	131.635269	133.491486	135.365143	137.130905	173.271484
144.445236	138.024643	139.617737	141.177368	142.599396	175.939072
149.225037	145.412933	146.642548	147.787827	148.769379	178.439362
154.460037	153.750671	154.532166	155.176651	155.635788	180.794983
160.216965	162.958923	163.224899	163.300934	163.175476	183.030792
166.561066	172.927795	172.632416	172.096268	171.346710	185.171677
173.553009	183.520462	182.643005	181.476868	180.091217	187.243103
181.246292	194.576050	193.124283	191.338593	189.333740	189.270065
189.681305	205.925095	203.931076	201.563889	198.985840	191.277283
198.883591	217.406006	214.915497	212.026260	208.948181	193.288101
208.856567	228.871964	225.930389	222.594162	219.113892	195.325058
219.579666	240.178940	236.824860	233.130417	229.368454	197.409958
231.000320	251.162872	247.440033	243.494156	239.594101	199.562881
243.031311	261.623932	257.605347	253.541183	249.670349	201.803879
255.547821	271.342896	267.146820	263.130280	259.478271	204.151276
268.384277	280.116302	275.901825	272.127075	268.902710	206.624069
281.337738	287.759766	283.720886	280.411560	277.836884	209.240204
294.166992	294.082733	290.468842	287.878021	286.184357	212.017960
306.602966	298.869141	296.024689	294.443604	293.861938	214.975006
318.356049	301.962646	300.328644	300.063995	300.809692	218.128448
329.130493	303.414246	303.433258	304.761780	307.000671	221.496277
338.638184	303.541107	305.529907	308.626190	312.440826	225.093506
346.618073	302.854767	306.909180	311.800140	317.163666	228.935776
